CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15524,242,8,151.4,1,1,1,111,At Risk
15525,9,81,469.78000000000003,5,4,2,542,Loyal Customers
15527,30,168,3145.86,4,5,5,455,Champions
15529,2,138,1116.72,5,5,4,554,Champions
15530,148,35,311.37,2,3,2,232,Others
15532,12,371,2190.9700000000003,5,5,5,555,Champions
15534,361,8,162.25,1,1,1,111,At Risk
15535,40,59,551.42,3,3,3,333,Others
15536,45,16,259.09,3,2,2,322,Others
15538,173,14,3358.4,2,1,5,215,At Risk
15540,11,16,247.38,5,2,1,521,Potential Loyalists
15542,148,252,918.45,2,5,3,253,Others
15543,95,30,114.98,2,2,1,221,At Risk
15544,8,298,4615.72,5,5,5,555,Champions
15545,7,31,135.32999999999998,5,2,1,521,Potential Loyalists
15546,242,12,1079.1000000000001,1,1,4,114,At Risk
15547,12,656,5199.55,5,5,5,555,Champions
15548,231,23,158.09,1,2,1,121,At Risk
15549,57,47,652.7,3,3,3,333,Others
15550,14,179,1643.17,5,5,4,554,Champions
15551,30,122,1274.02,4,4,4,444,Champions
15552,259,13,162.4,1,1,1,111,At Risk
15555,1,782,7307.18,5,5,5,555,Champions
15558,275,25,214.13,1,2,1,121,At Risk
15559,204,62,1109.4,1,4,4,144,Others
15560,33,10,153.52,4,1,1,411,Potential Loyalists
15561,19,65,1133.8,4,4,4,444,Champions
15562,60,33,538.83,3,3,3,333,Others
15563,150,146,1466.56,2,5,4,254,Others
15564,99,4,70.74000000000001,2,1,1,211,At Risk
15566,28,12,227.87,4,1,1,411,Potential Loyalists
15569,26,111,2210.64,4,4,5,445,Champions
15570,5,463,5145.52,5,5,5,555,Champions
15571,22,578,3401.2,4,5,5,455,Champions
15572,16,141,1515.81,4,5,4,454,Champions
15573,254,116,599.73,1,4,3,143,Others
15574,8,205,816.4499999999999,5,5,3,553,Loyal Customers
15575,255,3,30.1,1,1,1,111,At Risk
15577,359,21,139.1,1,2,1,121,At Risk
15579,19,120,953.9,4,4,3,443,Loyal Customers
15580,12,229,1381.19,5,5,4,554,Champions
15581,2,568,4114.62,5,5,5,555,Champions
15583,12,46,107.86,5,3,1,531,Loyal Customers
15584,35,101,552.39,4,4,3,443,Loyal Customers
15586,228,38,1139.1000000000001,1,3,4,134,Others
15587,28,5,608.4,4,1,3,413,Potential Loyalists
15588,313,4,579.6,1,1,3,113,At Risk
15590,18,87,1496.6,4,4,4,444,Champions
15591,218,7,217.9,1,1,1,111,At Risk
15595,123,4,357.59999999999997,2,1,2,212,At Risk
15596,1,99,1723.45,5,4,4,544,Champions
15597,211,15,238.8,1,2,1,121,At Risk
15598,63,22,307.34,3,2,2,322,Others
15599,81,31,488.32,2,2,2,222,At Risk
15600,64,71,1199.31,3,4,4,344,Others
15601,8,462,8183.56,5,5,5,555,Champions
15602,4,82,1932.64,5,4,4,544,Champions
15603,284,2,40.0,1,1,1,111,At Risk
15605,9,44,738.57,5,3,3,533,Loyal Customers
15606,26,68,2310.83,4,4,5,445,Champions
15607,179,96,1604.21,1,4,4,144,Others
15608,51,45,692.3,3,3,3,333,Others
15611,19,51,1405.83,4,3,4,434,Loyal Customers
15613,246,27,433.71999999999997,1,2,2,122,At Risk
15614,73,81,3147.36,2,4,5,245,Others
15615,26,478,10974.23,4,5,5,455,Champions
15616,74,13,317.11,2,1,2,212,At Risk
15617,32,42,828.5500000000001,4,3,3,433,Loyal Customers
15620,45,29,389.18,3,2,2,322,Others
15622,63,241,4143.05,3,5,5,355,Others
15623,29,89,2136.02,4,4,4,444,Champions
15625,12,107,1702.1399999999999,5,4,4,544,Champions
15626,57,31,391.72,3,2,2,322,Others
15627,93,24,566.9,2,2,3,223,At Risk
15628,2,163,2782.02,5,5,5,555,Champions
15629,86,77,2240.9,2,4,5,245,Others
15630,280,20,295.05,1,2,2,122,At Risk
15631,278,39,596.67,1,3,3,133,Others
15633,145,177,4352.46,2,5,5,255,Others
15634,19,19,311.1,4,2,2,422,Potential Loyalists
15635,31,2,100.35,4,1,1,411,Potential Loyalists
15636,73,32,719.82,2,3,3,233,Others
15637,49,26,574.23,3,2,3,323,Others
15638,14,25,2265.2,5,2,5,525,Potential Loyalists
15639,87,44,639.76,2,3,3,233,Others
15640,8,281,11441.92,5,5,5,555,Champions
15641,32,192,3458.35,4,5,5,455,Champions
15642,365,6,105.78,1,1,1,111,At Risk
15645,50,16,443.16,3,2,2,322,Others
15646,8,50,526.97,5,3,3,533,Loyal Customers
15647,51,11,169.0,3,1,1,311,Others
15649,3,10,1354.35,5,1,4,514,Potential Loyalists
15650,157,36,553.88,2,3,3,233,Others
15651,56,28,612.76,3,2,3,323,Others
15652,23,83,1082.6,4,4,4,444,Champions
15658,8,68,1399.3700000000001,5,4,4,544,Champions
15659,22,10,226.04,4,1,1,411,Potential Loyalists
15660,1,71,1212.13,5,4,4,544,Champions
15661,15,39,906.15,5,3,3,533,Loyal Customers
15662,297,12,283.73,1,1,2,112,At Risk
15664,85,53,867.6,2,3,3,233,Others
15665,47,172,1773.11,3,5,4,354,Others
15666,108,67,632.94,2,4,3,243,Others
15670,192,7,152.15,1,1,1,111,At Risk
15672,361,3,45.300000000000004,1,1,1,111,At Risk
15673,87,132,3533.77,2,5,5,255,Others
15674,53,237,4501.63,3,5,5,355,Others
15675,40,14,218.35,3,1,1,311,Others
15677,57,39,648.4,3,3,3,333,Others
15678,31,85,1541.19,4,4,4,444,Champions
15680,2,188,3173.9,5,5,5,555,Champions
15681,15,35,1563.54,5,3,4,534,Loyal Customers
15682,235,25,318.24,1,2,2,122,At Risk
15683,109,16,330.79,2,2,2,222,At Risk
15684,183,11,173.95,1,1,1,111,At Risk
15685,86,17,55.980000000000004,2,2,1,221,At Risk
15686,56,1,90.0,3,1,1,311,Others
15688,54,27,190.57,3,2,1,321,Others
15689,253,15,266.93,1,2,2,122,At Risk
15691,30,12,434.5,4,1,2,412,Potential Loyalists
15693,295,1,37.5,1,1,1,111,At Risk
15694,1,77,4331.41,5,4,5,545,Champions
15695,233,37,721.0600000000001,1,3,3,133,Others
15696,59,53,1170.1100000000001,3,3,4,334,Others
15697,325,14,246.75,1,1,1,111,At Risk
15698,260,2,46.2,1,1,1,111,At Risk
15702,112,30,140.39,2,2,1,221,At Risk
15704,138,90,1524.3400000000001,2,4,4,244,Others
15708,5,107,1014.48,5,4,4,544,Champions
15709,225,21,194.6,1,2,1,121,At Risk
15710,53,110,898.87,3,4,3,343,Others
15711,192,25,420.25,1,2,2,122,At Risk
15712,15,113,2400.05,5,4,5,545,Champions
15713,2,42,654.09,5,3,3,533,Loyal Customers
15714,89,14,453.93,2,1,2,212,At Risk
15715,191,38,658.02,1,3,3,133,Others
15716,5,208,1938.0,5,5,4,554,Champions
15717,57,17,456.70000000000005,3,2,2,322,Others
15718,176,18,293.79,2,2,2,222,At Risk
15719,17,843,5177.45,4,5,5,455,Champions
15720,186,27,143.19,1,2,1,121,At Risk
15722,81,112,3035.54,2,4,5,245,Others
15723,47,88,744.55,3,4,3,343,Others
15724,36,6,92.6,4,1,1,411,Potential Loyalists
15726,26,23,321.91,4,2,2,422,Potential Loyalists
15727,23,392,4266.55,4,5,5,455,Champions
15728,15,12,544.6,5,1,3,513,Potential Loyalists
15729,36,6,107.55000000000001,4,1,1,411,Potential Loyalists
15730,17,41,605.7,4,3,3,433,Loyal Customers
15731,189,8,125.3,1,1,1,111,At Risk
15732,8,90,1387.95,5,4,4,544,Champions
15734,72,17,923.85,2,2,3,223,At Risk
15735,57,19,327.68,3,2,2,322,Others
15736,71,103,1815.72,3,4,4,344,Others
15738,8,323,8560.55,5,5,5,555,Champions
15741,94,12,208.62,2,1,1,211,At Risk
15742,255,41,156.87,1,3,1,131,Others
15747,11,127,1588.57,5,5,4,554,Champions
15748,85,16,465.45,2,2,2,222,At Risk
15750,2,357,4331.711,5,5,5,555,Champions
15751,96,130,1380.44,2,5,4,254,Others
15752,8,199,1570.16,5,5,4,554,Champions
15754,129,103,2579.04,2,4,5,245,Others
15755,15,230,3628.87,5,5,5,555,Champions
15757,22,148,2225.94,4,5,5,455,Champions
15759,147,10,577.89,2,1,3,213,At Risk
15760,266,2,13916.34,1,1,5,115,At Risk
15761,78,5,143.05,2,1,1,211,At Risk
15764,70,69,1223.1100000000001,3,4,4,344,Others
15765,302,25,370.63,1,2,2,122,At Risk
15766,92,15,516.0,2,2,3,223,At Risk
15768,112,1211,14979.26,2,5,5,255,Others
15769,7,94,32451.6,5,4,5,545,Champions
15770,248,18,321.45,1,2,2,122,At Risk
15771,240,28,1006.54,1,2,4,124,At Risk
15772,54,16,280.88,3,2,2,322,Others
15773,45,37,138.84,3,3,1,331,Others
15774,54,88,1059.14,3,4,4,344,Others
15775,267,2,45.599999999999994,1,1,1,111,At Risk
15777,32,18,715.5,4,2,3,423,Potential Loyalists
15778,67,17,307.95000000000005,3,2,2,322,Others
15779,99,8,124.08000000000001,2,1,1,211,At Risk
15782,66,18,1399.36,3,2,4,324,Others
15784,103,43,848.33,2,3,3,233,Others
15785,15,142,3640.96,5,5,5,555,Champions
15786,53,199,3582.62,3,5,5,355,Others
15788,144,14,221.83,2,1,1,211,At Risk
15789,67,113,1610.71,3,4,4,344,Others
15791,165,92,1995.65,2,4,4,244,Others
15792,35,57,933.84,4,3,3,433,Loyal Customers
15793,14,18,1433.96,5,2,4,524,Potential Loyalists
15794,372,15,777.0,1,2,3,123,At Risk
15795,66,89,1369.8600000000001,3,4,4,344,Others
15796,10,162,2464.27,5,5,5,555,Champions
15797,217,4,613.6800000000001,1,1,3,113,At Risk
15798,128,83,1535.37,2,4,4,244,Others
15799,54,57,540.15,3,3,3,333,Others
15800,89,125,543.5,2,4,3,243,Others
15803,81,43,1513.84,2,3,4,234,Others
15805,21,230,4660.75,4,5,5,455,Champions
15807,44,40,913.62,3,3,3,333,Others
15808,5,650,14674.960000000001,5,5,5,555,Champions
15809,95,23,758.6700000000001,2,2,3,223,At Risk
15810,22,77,1607.06,4,4,4,444,Champions
15811,1,177,1671.9,5,5,4,554,Champions
15812,71,84,3400.33,3,4,5,345,Others
15814,29,26,689.11,4,2,3,423,Potential Loyalists
15816,178,11,144.15,1,1,1,111,At Risk
15817,56,152,2766.4,3,5,5,355,Others
15818,224,11,340.5,1,1,2,112,At Risk
15819,67,137,2029.3400000000001,3,5,4,354,Others
15822,129,32,954.59,2,3,3,233,Others
15823,8,155,3882.17,5,5,5,555,Champions
15824,89,26,890.94,2,2,3,223,At Risk
15826,204,51,943.97,1,3,3,133,Others
15827,8,116,1957.98,5,4,4,544,Champions
15828,11,74,1108.82,5,4,4,544,Champions
15833,373,5,80.4,1,1,1,111,At Risk
15834,12,105,1539.24,5,4,4,544,Champions
15837,121,28,385.03000000000003,2,2,2,222,At Risk
15838,3,42,40519.92,5,3,5,535,Loyal Customers
15841,22,45,1518.35,4,3,4,434,Loyal Customers
15842,29,25,548.8000000000001,4,2,3,423,Potential Loyalists
15845,172,36,714.51,2,3,3,233,Others
15846,21,29,107.01,4,2,1,421,Potential Loyalists
15847,64,26,433.3,3,2,2,322,Others
15848,257,35,139.94,1,3,1,131,Others
15850,12,237,819.87,5,5,3,553,Loyal Customers
15851,162,8,109.73,2,1,1,211,At Risk
15852,162,11,96.55,2,1,1,211,At Risk
15854,12,118,2609.16,5,4,5,545,Champions
15855,112,15,340.48,2,2,2,222,At Risk
15856,1,516,17832.77,5,5,5,555,Champions
15857,66,10,273.48,3,1,2,312,Others
15858,3,292,2521.52,5,5,5,555,Champions
15859,68,22,438.46,3,2,2,322,Others
15860,4,226,1528.0,5,5,4,554,Champions
15861,92,252,1236.43,2,5,4,254,Others
15862,9,434,2095.41,5,5,4,554,Champions
15863,253,61,289.86,1,4,2,142,Others
15864,17,3,244.44,4,1,1,411,Potential Loyalists
15865,49,87,1353.79,3,4,4,344,Others
15867,5,598,5251.31,5,5,5,555,Champions
15868,219,4,94.53,1,1,1,111,At Risk
15869,262,20,174.02,1,2,1,121,At Risk
15870,32,71,508.52000000000004,4,4,3,443,Loyal Customers
15871,73,5,33.099999999999994,2,1,1,211,At Risk
15872,14,87,434.75,5,4,2,542,Loyal Customers
15873,135,6,313.91999999999996,2,1,2,212,At Risk
15874,23,222,6878.88,4,5,5,455,Champions
15875,282,25,111.72,1,2,1,121,At Risk
15876,45,11,1449.14,3,1,4,314,Others
15878,197,51,330.77,1,3,2,132,Others
15879,40,183,1157.3,3,5,4,354,Others
15880,5,105,343.28,5,4,2,542,Loyal Customers
15882,4,52,979.62,5,3,3,533,Loyal Customers
15884,68,15,249.70000000000002,3,2,1,321,Others
15885,19,97,1572.47,4,4,4,444,Champions
15886,52,50,871.78,3,3,3,333,Others
15887,42,37,1027.15,3,3,4,334,Others
15888,36,27,260.85,4,2,2,422,Potential Loyalists
15889,5,306,1359.41,5,5,4,554,Champions
15890,30,10,535.65,4,1,3,413,Potential Loyalists
15892,305,38,128.2,1,3,1,131,Others
15893,117,1,305.28000000000003,2,1,2,212,At Risk
15894,5,38,156.74,5,3,1,531,Loyal Customers
15898,3,611,4207.43,5,5,5,555,Champions
15899,4,4,56.25,5,1,1,511,Potential Loyalists
15900,49,79,549.29,3,4,3,343,Others
15901,87,55,339.34,2,3,2,232,Others
15902,16,18,145.01,4,2,1,421,Potential Loyalists
15903,14,42,3813.08,5,3,5,535,Loyal Customers
15905,179,22,114.69,1,2,1,121,At Risk
15906,10,53,987.95,5,3,3,533,Loyal Customers
15908,126,41,764.57,2,3,3,233,Others
15910,36,361,1449.62,4,5,4,454,Champions
15911,259,259,1702.34,1,5,4,154,Others
15912,72,76,810.08,2,4,3,243,Others
15913,170,1,6.300000000000001,2,1,1,211,At Risk
15914,14,13,205.99,5,1,1,511,Potential Loyalists
15915,37,146,429.21,3,5,2,352,Others
15916,2,172,1899.08,5,5,4,554,Champions
15917,242,143,437.53,1,5,2,152,Others
15918,267,21,248.65,1,2,1,121,At Risk
15919,4,49,270.72,5,3,2,532,Loyal Customers
15920,60,48,404.14,3,3,2,332,Others
15921,32,58,466.08,4,3,2,432,Loyal Customers
15922,9,11,369.5,5,1,2,512,Potential Loyalists
15923,8,21,127.08,5,2,1,521,Potential Loyalists
15924,367,15,102.82,1,2,1,121,At Risk
15926,178,7,134.44,1,1,1,111,At Risk
15927,283,17,123.39000000000001,1,2,1,121,At Risk
15928,292,11,293.53,1,1,2,112,At Risk
15929,280,1,594.0,1,1,3,113,At Risk
15931,64,14,239.9,3,1,1,311,Others
15934,53,29,2190.66,3,2,5,325,Others
15936,15,19,282.79,5,2,2,522,Potential Loyalists
15938,92,21,330.23,2,2,2,222,At Risk
15939,10,85,2945.38,5,4,5,545,Champions
15941,273,6,405.0,1,1,2,112,At Risk
15943,285,12,271.28999999999996,1,1,2,112,At Risk
15944,29,32,1839.14,4,3,4,434,Loyal Customers
15945,1,28,646.27,5,2,3,523,Potential Loyalists
15946,138,26,2304.18,2,2,5,225,At Risk
15948,60,35,553.85,3,3,3,333,Others
15950,11,297,5415.2,5,5,5,555,Champions
15951,17,18,304.95,4,2,2,422,Potential Loyalists
15953,5,88,2010.17,5,4,4,544,Champions
15954,225,20,190.75,1,2,1,121,At Risk
15955,8,179,4242.1,5,5,5,555,Champions
15956,187,18,617.6,1,2,3,123,At Risk
15957,56,109,501.21,3,4,2,342,Others
15958,39,67,388.64,3,4,2,342,Others
15959,318,78,579.49,1,4,3,143,Others
15960,10,26,410.95,5,2,2,522,Potential Loyalists
15961,15,42,451.28999999999996,5,3,2,532,Loyal Customers
15962,85,58,295.83,2,3,2,232,Others
15964,299,21,272.96000000000004,1,2,2,122,At Risk
15965,3,246,2167.45,5,5,5,555,Champions
15966,86,27,426.53,2,2,2,222,At Risk
15967,15,414,2622.77,5,5,5,555,Champions
15968,24,85,418.05,4,4,2,442,Loyal Customers
15969,61,15,460.95,3,2,2,322,Others
15970,234,13,703.22,1,1,3,113,At Risk
15971,21,7,1702.98,4,1,4,414,Potential Loyalists
15972,92,145,1810.27,2,5,4,254,Others
15973,2,11,680.62,5,1,3,513,Potential Loyalists
15976,46,300,1315.7,3,5,4,354,Others
15978,68,80,2180.64,3,4,5,345,Others
15979,238,22,329.21999999999997,1,2,2,122,At Risk
15980,126,74,4194.82,2,4,5,245,Others
15981,37,191,5954.29,3,5,5,355,Others
15982,241,45,324.51,1,3,2,132,Others
15983,1,203,2483.8,5,5,5,555,Champions
15984,4,477,5921.65,5,5,5,555,Champions
15985,72,67,1572.8600000000001,2,4,4,244,Others
15986,17,11,186.3,4,1,1,411,Potential Loyalists
15987,4,56,230.85,5,3,1,531,Loyal Customers
15988,187,102,612.0600000000001,1,4,3,143,Others
15989,11,88,372.51,5,4,2,542,Loyal Customers
15990,130,128,1217.94,2,5,4,254,Others
15991,170,6,150.55,2,1,1,211,At Risk
15992,32,51,854.61,4,3,3,433,Loyal Customers
15994,47,79,775.11,3,4,3,343,Others
15995,50,111,696.19,3,4,3,343,Others
15996,2,82,626.22,5,4,3,543,Loyal Customers
15998,29,930,5218.37,4,5,5,455,Champions
15999,371,1,20.4,1,1,1,111,At Risk
16001,17,29,583.39,4,2,3,423,Potential Loyalists
16002,261,42,169.21,1,3,1,131,Others
16003,17,100,2878.46,4,4,5,445,Champions
16004,110,90,2146.39,2,4,5,245,Others
16005,11,296,1820.83,5,5,4,554,Champions
16006,23,74,245.77,4,4,1,441,Loyal Customers
16007,19,281,1373.2,4,5,4,454,Champions
16008,18,221,4905.35,4,5,5,455,Champions
16010,12,213,1316.56,5,5,4,554,Champions
16011,2,243,2517.75,5,5,5,555,Champions
16012,37,147,1574.5,3,5,4,354,Others
16013,7,81,20315.84,5,4,5,545,Champions
16014,44,146,467.89,3,5,2,352,Others
16016,2,147,1025.18,5,5,4,554,Champions
16017,53,99,1341.95,3,4,4,344,Others
16018,32,28,289.23,4,2,2,422,Potential Loyalists
16019,17,245,13679.61,4,5,5,455,Champions
16021,31,145,532.25,4,5,3,453,Loyal Customers
16024,47,22,232.96,3,2,1,321,Others
16027,93,19,1113.74,2,2,4,224,At Risk
16028,231,5,82.2,1,1,1,111,At Risk
16029,8,141,41184.3,5,5,5,555,Champions
16032,92,212,1970.45,2,5,4,254,Others
16033,5,265,2019.73,5,5,4,554,Champions
16034,30,35,491.02,4,3,2,432,Loyal Customers
16035,196,21,217.73,1,2,1,121,At Risk
16036,60,85,1797.92,3,4,4,344,Others
16037,180,32,654.32,1,3,3,133,Others
16039,59,32,456.4,3,3,2,332,Others
16040,66,60,1103.3500000000001,3,3,4,334,Others
16042,15,59,1067.85,5,3,4,534,Loyal Customers
16043,15,34,1082.6,5,3,4,534,Loyal Customers
16044,71,19,340.84000000000003,3,2,2,322,Others
16045,52,65,2094.23,3,4,4,344,Others
16046,198,22,235.78,1,2,1,121,At Risk
16047,318,1,107.14,1,1,1,111,At Risk
16048,9,36,818.7900000000001,5,3,3,533,Loyal Customers
16049,11,189,787.89,5,5,3,553,Loyal Customers
16050,19,11,162.8,4,1,1,411,Potential Loyalists
16051,317,12,188.44,1,1,1,111,At Risk
16053,49,110,2122.89,3,4,4,344,Others
16054,54,52,1327.98,3,3,4,334,Others
16057,155,97,1591.73,2,4,4,244,Others
16058,42,2,62.7,3,1,1,311,Others
16059,3,242,1757.91,5,5,4,554,Champions
16060,36,24,541.95,4,2,3,423,Potential Loyalists
16061,67,3,89.65,3,1,1,311,Others
16062,15,121,1709.83,5,4,4,544,Champions
16064,361,18,111.0,1,2,1,121,At Risk
16065,1,359,2010.53,5,5,4,554,Champions
16067,198,73,3395.29,1,4,5,145,Others
16068,229,39,122.93,1,3,1,131,Others
16069,53,25,457.7,3,2,2,322,Others
16071,163,52,750.5600000000001,2,3,3,233,Others
16072,64,533,3744.57,3,5,5,355,Others
16074,26,26,265.25,4,2,2,422,Potential Loyalists
16075,138,41,736.9300000000001,2,3,3,233,Others
16077,261,8,2300.4,1,1,5,115,At Risk
16078,305,38,283.79,1,3,2,132,Others
16080,21,20,385.4,4,2,2,422,Potential Loyalists
16081,2,172,1653.28,5,5,4,554,Champions
16082,306,16,106.75,1,2,1,121,At Risk
16083,18,40,1033.8,4,3,4,434,Loyal Customers
16085,16,209,1362.02,4,5,4,454,Champions
16086,3,98,1743.6,5,4,4,544,Champions
16087,25,10,1739.92,4,1,4,414,Potential Loyalists
16088,211,6,1437.43,1,1,4,114,At Risk
16089,22,50,271.44,4,3,2,432,Loyal Customers
16090,260,20,205.91,1,2,1,121,At Risk
16092,140,39,770.08,2,3,3,233,Others
16094,11,133,2617.33,5,5,5,555,Champions
16095,92,30,447.05,2,2,2,222,At Risk
16096,52,54,1264.3500000000001,3,3,4,334,Others
16098,9,96,2442.47,5,4,5,545,Champions
16099,53,30,841.3,3,2,3,323,Others
16100,98,37,582.64,2,3,3,233,Others
16101,70,116,1938.46,3,4,4,344,Others
16103,25,152,4762.07,4,5,5,455,Champions
16104,54,204,2476.25,3,5,5,355,Others
16105,74,97,2049.23,2,4,4,244,Others
16108,70,87,1393.42,3,4,4,344,Others
16109,334,13,327.59999999999997,1,1,2,112,At Risk
16110,158,95,481.79,2,4,2,242,Others
16111,64,75,562.48,3,4,3,343,Others
16115,33,144,907.17,4,5,3,453,Loyal Customers
16117,38,59,422.19,3,3,2,332,Others
16118,288,41,4376.25,1,3,5,135,Others
16119,30,38,1297.45,4,3,4,434,Loyal Customers
16120,58,65,1747.77,3,4,4,344,Others
16121,26,147,609.98,4,5,3,453,Loyal Customers
16122,2,26,316.92,5,2,2,522,Potential Loyalists
16124,54,71,1523.49,3,4,4,344,Others
16125,3,288,4298.3,5,5,5,555,Champions
16126,15,266,8359.03,5,5,5,555,Champions
16127,362,35,145.06,1,3,1,131,Others
16128,16,93,1920.8300000000002,4,4,4,444,Champions
16129,43,96,1396.05,3,4,4,344,Others
16130,58,55,987.48,3,3,3,333,Others
16131,11,141,6450.88,5,5,5,555,Champions
16132,180,17,664.1999999999999,1,2,3,123,At Risk
16133,12,206,8403.22,5,5,5,555,Champions
16134,59,81,1527.25,3,4,4,344,Others
16135,219,18,301.9,1,2,2,122,At Risk
16136,299,9,237.42000000000002,1,1,1,111,At Risk
16137,316,28,422.7,1,2,2,122,At Risk
16138,14,37,910.35,5,3,3,533,Loyal Customers
16139,358,26,475.74,1,2,2,122,At Risk
16140,7,36,832.4200000000001,5,3,3,533,Loyal Customers
16141,53,20,335.54,3,2,2,322,Others
16143,5,122,2485.89,5,4,5,545,Champions
16145,24,172,3005.9500000000003,4,5,5,455,Champions
16146,84,12,212.25,2,1,1,211,At Risk
16147,36,114,2023.91,4,4,4,444,Champions
16148,72,8,310.3,2,1,2,212,At Risk
16149,65,12,141.7,3,1,1,311,Others
16150,8,121,2342.57,5,4,5,545,Champions
16153,56,137,3309.26,3,5,5,355,Others
16155,17,48,796.9,4,3,3,433,Loyal Customers
16156,18,133,3096.14,4,5,5,455,Champions
16158,158,35,628.32,2,3,3,233,Others
16159,106,38,884.59,2,3,3,233,Others
16161,4,684,7256.24,5,5,5,555,Champions
16163,1,67,1992.98,5,4,4,544,Champions
16165,141,1,79.9,2,1,1,211,At Risk
16166,64,22,435.83,3,2,2,322,Others
16167,50,63,1386.12,3,4,4,344,Others
16168,5,211,6848.87,5,5,5,555,Champions
16170,31,315,4983.95,4,5,5,455,Champions
16172,109,44,744.34,2,3,3,233,Others
16174,127,42,1237.2,2,3,4,234,Others
16175,107,40,798.85,2,3,3,233,Others
16176,57,72,2052.69,3,4,4,344,Others
16177,72,103,1915.3600000000001,2,4,4,244,Others
16178,37,17,414.7,3,2,2,322,Others
16180,114,165,5995.69,2,5,5,255,Others
16182,74,23,3354.0,2,2,5,225,At Risk
16183,30,26,739.1,4,2,3,423,Potential Loyalists
16185,200,9,115.31,1,1,1,111,At Risk
16186,8,307,5019.17,5,5,5,555,Champions
16188,44,7,105.80000000000001,3,1,1,311,Others
16190,30,113,2508.4700000000003,4,4,5,445,Champions
16191,11,99,10507.5,5,4,5,545,Champions
16192,371,11,351.3,1,1,2,112,At Risk
16193,46,19,315.98,3,2,2,322,Others
16194,11,8,308.6,5,1,2,512,Potential Loyalists
16195,359,16,323.25,1,2,2,122,At Risk
16196,124,4,93.3,2,1,1,211,At Risk
16197,105,93,2016.71,2,4,4,244,Others
16198,73,18,629.36,2,2,3,223,At Risk
16199,28,10,942.75,4,1,3,413,Potential Loyalists
16200,18,448,4562.83,4,5,5,455,Champions
16201,51,13,248.65,3,1,1,311,Others
16202,53,106,2136.72,3,4,4,344,Others
16203,8,42,521.64,5,3,3,533,Loyal Customers
16204,16,53,538.53,4,3,3,433,Loyal Customers
16205,32,102,1069.23,4,4,4,444,Champions
16206,23,181,2065.26,4,5,4,454,Champions
16208,30,187,2776.19,4,5,5,455,Champions
16209,18,21,1884.16,4,2,4,424,Potential Loyalists
16210,4,158,17403.21,5,5,5,555,Champions
16211,57,13,543.5699999999999,3,1,3,313,Others
16212,254,37,603.37,1,3,3,133,Others
16214,71,54,975.5,3,3,3,333,Others
16218,9,80,1355.29,5,4,4,544,Champions
16219,136,1,40.8,2,1,1,211,At Risk
16221,3,165,1370.65,5,5,4,554,Champions
16222,357,23,498.50000000000006,1,2,2,122,At Risk
16223,10,126,1102.3500000000001,5,4,4,544,Champions
16224,23,20,321.24,4,2,2,422,Potential Loyalists
16225,38,168,1771.0900000000001,3,5,4,354,Others
16226,14,23,417.05,5,2,2,522,Potential Loyalists
16227,130,28,713.0,2,2,3,223,At Risk
16228,21,55,890.81,4,3,3,433,Loyal Customers
16229,17,129,1857.26,4,5,4,454,Champions
16231,15,101,1078.22,5,4,4,544,Champions
16232,56,68,1722.09,3,4,4,344,Others
16233,2,53,1429.03,5,3,4,534,Loyal Customers
16234,112,15,333.18,2,2,2,222,At Risk
16235,11,69,1186.4,5,4,4,544,Champions
16237,73,7,136.65,2,1,1,211,At Risk
16238,58,6,63.66,3,1,1,311,Others
16239,18,16,1078.0,4,2,4,424,Potential Loyalists
16241,5,332,1721.44,5,5,4,554,Champions
16242,17,388,3871.19,4,5,5,455,Champions
16244,8,63,1056.63,5,4,4,544,Champions
16246,95,89,827.25,2,4,3,243,Others
16250,9,25,401.94,5,2,2,522,Potential Loyalists
16251,148,20,128.31,2,2,1,221,At Risk
16252,18,21,295.09000000000003,4,2,2,422,Potential Loyalists
16253,56,179,3626.29,3,5,5,355,Others
16254,14,75,985.14,5,4,3,543,Loyal Customers
16255,1,265,2286.89,5,5,5,555,Champions
16256,129,16,876.9399999999999,2,2,3,223,At Risk
16258,23,209,6739.01,4,5,5,455,Champions
16259,46,93,361.94,3,4,2,342,Others
16261,22,44,312.62,4,3,2,432,Loyal Customers
16262,14,46,755.15,5,3,3,533,Loyal Customers
16263,59,24,351.01,3,2,2,322,Others
16264,74,66,837.53,2,4,3,243,Others
16265,22,79,1488.17,4,4,4,444,Champions
16266,59,48,896.06,3,3,3,333,Others
16267,227,7,186.66,1,1,1,111,At Risk
16269,73,53,717.57,2,3,3,233,Others
16271,93,172,2033.78,2,5,4,254,Others
16273,284,16,336.03999999999996,1,2,2,122,At Risk
16274,9,67,357.95,5,4,2,542,Loyal Customers
16275,110,78,1591.24,2,4,4,244,Others
16276,115,20,1818.79,2,2,4,224,At Risk
16277,369,23,188.69,1,2,1,121,At Risk
16278,116,32,551.46,2,3,3,233,Others
16279,21,242,4195.5,4,5,5,455,Champions
16280,361,16,238.05,1,2,1,121,At Risk
16281,59,22,1361.96,3,2,4,324,Others
16282,123,22,1139.28,2,2,4,224,At Risk
16283,54,427,2833.01,3,5,5,355,Others
16284,29,30,205.8,4,2,1,421,Potential Loyalists
16285,282,31,176.9,1,2,1,121,At Risk
16286,113,17,328.95,2,2,2,222,At Risk
